"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_3214","","hypothetical protein","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_3135","","hypothetical protein","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_2909","","hypothetical protein","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_2462","COQ3_1","Ubiquinone biosynthesis O-methyltransferase mitochondrial","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_1789","","hypothetical protein","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_1775","","hypothetical protein","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_220","","hypothetical protein","4","3","4","41","50.0","93.18181818181817","13.666666666666666","0.007334897240757841","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_16139","","IS1634 family transposase ISMyca1","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_16136","","ISNCY family transposase ISRle10","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","3","0","0.25","0.25"
"group_13783","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"pdxA2_2~~~pdxA2_1","pdxA2_2;pdxA2_1","D-threonate 4-phosphate dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_13365","dthadh","D-threo-3-hydroxyaspartate dehydratase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"dtnK_1","dtnK_1","D-threonate kinase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"yabJ_4~~~yabJ_1","yabJ_4;yabJ_1","2-iminobutanoate/2-iminopropanoate deaminase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"dehH2_2~~~dehH2","dehH2_2;dehH2","Haloacetate dehalogenase H-2","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_11834","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"trpI_2~~~trpI_1","trpI_2;trpI_1","HTH-type transcriptional regulator TrpI","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"abo_7~~~abo_1","abo_7;abo_1","4-methylaminobutanoate oxidase (formaldehyde-forming)","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_11489","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_11488","arcB_1","Delta(1)-pyrroline-2-carboxylate reductase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"gabD_3~~~gabD_1","gabD_3;gabD_1","Succinate-semialdehyde dehydrogenase [NADP(+)] GabD","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"glaR_2","glaR_2","HTH-type transcriptional repressor GlaR","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"abo_6~~~abo_2","abo_6;abo_2","4-methylaminobutanoate oxidase (formaldehyde-forming)","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"thrB_3~~~thrB_1","thrB_3;thrB_1","Homoserine kinase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_10892","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_10817","acsA_1","Acetyl-coenzyme A synthetase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"betA_2~~~betA_1","betA_2;betA_1","Oxygen-dependent choline dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"rep~~~yjcD",";rep;yjcD","hypothetical protein;ATP-dependent DNA helicase Rep;Putative ATP-dependent DNA helicase YjcD","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_10638",";LhpG_1","hypothetical protein;Alpha-ketoglutaric semialdehyde dehydrogenase 3","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"cpoB_2~~~rbsC_8~~~cpoB_1","cpoB_2;rbsC_8;cpoB_1","Cell division coordinator CpoB;Ribose import permease protein RbsC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_10584","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_10570","","hypothetical protein;IS1634 family transposase ISMyca1","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"aldHT_1","aldHT_1","Aldehyde dehydrogenase thermostable","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"lutA_2~~~lutA_1","lutA_2;lutA_1","Lactate utilization protein A","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"bacC_3~~~bacC_1","bacC_3;bacC_1","Dihydroanticapsin 7-dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_10415","actIII","Putative ketoacyl reductase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_10292","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","4","3","1","0.625","0.625"
"group_10221","","IS5 family transposase ISRel13","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_9858","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_9845","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_9782","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_9781","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_9696","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_9584","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_9416","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_9283","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_9249","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8977","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8976","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8500","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8499","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8235","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8153","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8076","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_8034","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7929","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7894","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7893","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7892","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7807","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7733","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_7732","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_7430","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7319","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7289","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7107","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_7043","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_7042","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6840","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6774","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6742","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6739","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6633","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6591","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6489","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6376","","14-dihydroxy-2-naphthoyl-CoA hydrolase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6297","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6295","vsr","Very short patch repair protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6266","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6213","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6181","fucU_1","L-fucose mutarotase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6152","lrp_2","Leucine-responsive regulatory protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"zntR_1","zntR_1","HTH-type transcriptional regulator ZntR","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_6120","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_6051","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5974","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5905","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5881","lrp_1","Leucine-responsive regulatory protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_5796","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5703","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5634","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5592","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_5530","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"yrdA_1","yrdA_1","Protein YrdA","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"acs","acs","Acetyl-coenzyme A synthetase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_5330","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5329","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5231","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5136","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_5097","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_5077","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4998","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4997","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4973","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"pcaG_1","pcaG_1","Protocatechuate 34-dioxygenase alpha chain","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4672","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4552","artQ","Arginine transport system permease protein ArtQ","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4509","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4508","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4485","yecS_1","L-cystine transport system permease protein YecS","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"pcaH_1","pcaH_1","Protocatechuate 34-dioxygenase beta chain","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"lldR_1","lldR_1","Putative L-lactate dehydrogenase operon regulatory protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4426","aroE_2","Shikimate dehydrogenase (NADP(+))","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4425","aroE_1","Shikimate dehydrogenase (NADP(+))","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4363","glaR_3","HTH-type transcriptional repressor GlaR","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4362","livF_1","High-affinity branched-chain amino acid transport ATP-binding protein LivF","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4361","xerC_2","Tyrosine recombinase XerC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4306","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4276","pcaR_1","Pca regulon regulatory protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4260","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"dipZ_1","dipZ_1","Protein DipZ","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4163","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4062","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"glaR_1","glaR_1","HTH-type transcriptional repressor GlaR","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_4036","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_4035","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3951","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3929","frcA_1","Fructose import ATP-binding protein FrcA","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3887","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3868","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"bacC_2","bacC_2","Dihydroanticapsin 7-dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3819","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"fabG3","fabG3","3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3712","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3711","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"linC_1","linC_1","25-dichloro-25-cyclohexadiene-14-diol dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"thrB_2","thrB_2","Homoserine kinase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3669","ydcV_1","Inner membrane ABC transporter permease protein YdcV","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3634","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"glnQ_1","glnQ_1","Glutamine transport ATP-binding protein GlnQ","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3487","xerC_1","Tyrosine recombinase XerC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3447","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3310","","Ureidoglycolate lyase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3260","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3243","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3242","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3196","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_3158","kce_1","3-keto-5-aminohexanoate cleavage enzyme","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3139","","Lactonase drp35","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3138","dapA_1","4-hydroxy-tetrahydrodipicolinate synthase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3137","oppC_1","Oligopeptide transport system permease protein OppC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3118","potB_1","Spermidine/putrescine transport system permease protein PotB","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_3009","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_2993","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"dapAL_1","dapAL_1","putative DapA-like lyase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2975","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"dapA_2","dapA_2","4-hydroxy-tetrahydrodipicolinate synthase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2824","araD_1","L-2-keto-3-deoxyarabonate dehydratase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"ghrA_1","ghrA_1","Glyoxylate/hydroxypyruvate reductase A","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"livH_1","livH_1","High-affinity branched-chain amino acid transport system permease protein LivH","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"dmlR_1","dmlR_1","HTH-type transcriptional regulator DmlR","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2704","rhaS_1","HTH-type transcriptional activator RhaS","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2669","dppB_1","Dipeptide transport system permease protein DppB","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2634","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
